status,reason,segment_count,parsed_segments,parse_errors,parse_notes,normalized_candidate,parsed_math,macro_boundary,first_error,ID,title,canonical_equation
Passed,,1,1,0,,\pi_i: \mathcal{T} \to \mathbb{R}^3,pi_{i}/((T*mathcal)),pi_{i}/((T*mathcal)),,1450,The DAANSsphere as Distributed Memory,\pi_i: \mathcal{T} \to \mathbb{R}^3
Passed,,1,1,0,,\alpha(t) = dt^{\prime}/dt,"Eq(alpha(t), dt**prime/dt)",,,1451,The DAANSsphere as Distributed Memory,\alpha(t) = dt'/dt
Passed,,1,1,0,,\tan\psi = \frac{\Omega_\odot (r - r_\odot)}{v_{sw}},"Eq(tan(psi), Omega_{odot}(r - r_{odot})/v_{s*w})","Eq(tan(psi), Omega_{odot}(r - r_{odot})/v_{s*w})",,1452,The Solar-Gravitational Marriage,\tan\psi = \frac{\Omega_\odot (r - r_\odot)}{v_{sw}}
Passed,,1,1,0,,279 = 7\pi/(4\sqrt{2}),"Eq(279, (7*pi)/((4*sqrt(2))))","Eq(279, (7*pi)/((4*sqrt(2))))",,1453,The Kissing Sphere Protocol,1.279 = 7\pi/(4\sqrt{2})
Passed,,1,1,0,,"N_\mathrm{seg} \approx \frac{L_\mathrm{genome}}{L_\mathrm{unit}} = \frac{10^9}{6.51 \times 10^3} \approx 153{,}600","Eq(N_{mathrm}*((approx*((L_{mathrm}*(g*(e*(n*(o*(e*m))))))/((L_{mathrm}*(u*(n*(i*t)))))))*(s*(e*g))), (approx*153)*(10**9/((6.51*10**3))))",,,1454,The Biological Quantum Interface,"N_\text{seg} \approx \frac{L_\text{genome}}{L_\text{unit}} = \frac{10^9}{6.51 \times 10^3} \approx 153{,}600"
Passed,,1,1,0,,F: \mathbf{BioCat} \to \mathbf{QuantCat}_{153600},F/((mathbf*(B*(i*(o*(C*(a*t))))))),0,,1455,The Biological Quantum Interface,F: \mathbf{BioCat} \to \mathbf{QuantCat}_{153600}
Passed,,1,1,0,,d_C(z) = \frac{c}{H_0}\int_{0}^z \frac{dz^{\prime}}{E(z^{\prime})},"Eq(d_{C}(z), (c/H_{0})*Integral(1/E(z**prime), (z, 0, z)))","Eq(d_{C}(z), (c/H_{0})*Integral(1/E(z**prime), (z, 0, z)))",,1456,The Cosmos as Neural Network,d_C(z) = \frac{c}{H_0}\int_0^z \frac{dz'}{E(z')}
Passed,,1,1,0,,\hat{\Psi}_\gamma,Psi*hat,Psi*hat,,1457,Neural Coupling and Consciousness,\hat{\Psi}_\gamma
Passed,,1,1,0,,\hat{G}: \mathrm{Glyph} \to \omega_\mathrm{glyph},(G*hat)/((mathrm*(G*(l*(y*(h*p)))))),(G*hat)/((mathrm*(G*(l*(y*(h*p)))))),,1458,The Glyphic Entrainment System,\hat{G}: \text{Glyph} \to \omega_\text{glyph}
Passed,,1,1,0,,"V[\Phi] = \|\Phi - \Phi_\mathrm{target}\|^2, \frac{dV}{dt} < 0","Eq(Phi*V, Abs(Phi - Phi_{mathrm}*t*(a*(r*(g*(e*t)))))**2)",,,1459,The Sumerian Lexicon Extended,"V[\Phi] = \|\Phi - \Phi_\text{target}\|^2, \quad \frac{dV}{dt} < 0"
Passed,,1,1,0,,S(\mathbf{k}) = |\hat{I}(\mathbf{k})|^2,"Eq(S(k*mathbf), Abs(hat*(I*(k*mathbf)))**2)","Eq(S(k*mathbf), Abs(hat*(I*(k*mathbf)))**2)",,1460,The Television Snow Hypothesis,S(\mathbf{k}) = |\hat{I}(\mathbf{k})|^2
Passed,,1,1,0,,\alpha(t) = dt^{\prime}/dt,"Eq(alpha(t), dt**prime/dt)",,,1461,Time as a Toroidal Winding Parameter,\alpha(t) = dt'/dt
Passed,,1,1,0,,I_\mathrm{CL} = \oint_\Gamma A\cdot dx = n\cdot u_T (n \in \mathbb{Z}),False,False,,1462,Time as a Toroidal Winding Parameter,I_\text{CL} = \oint_\Gamma A\cdot dx = n\cdot u_T \quad (n \in \mathbb{Z})
Passed,,1,1,0,,P_{ij}(r) = \mathcal{O} + r \hat{n}_{ij},"Eq(P_{i*j}(r), O*mathcal + r*(hat*n))","Eq(P_{i*j}(r), O*mathcal + r*(hat*n))",,1463,"The 129,600 Navigation System","P_{ij}(r) = \mathcal{O} + r\,\hat{n}_{ij}"
Passed,,1,1,0,,\mathbf{F}_\mathrm{prop} = \nabla\times(\boldsymbol{\mu}\times\mathbf{B}) + \lambda_g \mathbf{L}\times\mathbf{B}_\mathrm{TZP},F*mathbf,F*mathbf,,1464,The Propulsion Field,"\mathbf{F}_\text{prop} = \nabla\times(\boldsymbol{\mu}\times\mathbf{B}) + \lambda_g\,\mathbf{L}\times\mathbf{B}_\text{TZP}"
Passed,,1,1,0,,c_s(T) = \sqrt{\frac{E(T)}{\rho}},"Eq(c_{s}(T), sqrt(E(T)/rho))","Eq(c_{s}(T), sqrt(E(T)/rho))",,1465,The Experimental Programme,c_s(T) = \sqrt{\frac{E(T)}{\rho}}
Passed,,1,1,0,,x_\mathrm{ZPF} = \sqrt{\frac{\hbar}{2m\omega}} \approx 10^{-18} \mathrm{m},"Eq(x_{mathrm}*(Z*(F*P)), (approx*((m*mathrm)/10**18))*sqrt(hbar/((2*(m*omega)))))","Eq(x_{mathrm}*(Z*(F*P)), (approx*((m*mathrm)/10**18))*sqrt(hbar/((2*(m*omega)))))",,1466,The Experimental Programme,"x_\text{ZPF} = \sqrt{\frac{\hbar}{2m\omega}} \approx 10^{-18}\,\text{m}"
Passed,,1,1,0,,\Phi_\mathrm{total}(r) = -\frac{GM}{r} + V_T(r) = -\frac{GM}{r} + \lambda\exp(-\frac{r}{u_T}),False,False,,1467,Orbital Constraints and Drag-Free Precision,\Phi_\text{total}(r) = -\frac{GM}{r} + V_T(r) = -\frac{GM}{r} + \lambda\exp\!\left(-\frac{r}{u_T}\right)
Passed,,1,1,0,,\rho_\mathrm{grav} \approx \frac{GM_s^2}{4\pi r^4}g|_{r=0.1\mathrm{m}} \approx 10^{-7} ^3,rho_{mathrm}*((approx*((g*(approx*(10**(-7))**3))*((G*M_{s}**2)/((4*(pi*r**4))))))*(g*(r*(a*v)))),rho_{mathrm}*((approx*((g*(approx*(10**(-7))**3))*((G*M_{s}**2)/((4*(pi*r**4))))))*(g*(r*(a*v)))),,1468,Orbital Constraints and Drag-Free Precision,"\rho_\text{grav} \approx \frac{GM_s^2}{4\pi r^4}\bigg|_{r=0.1\text{m}} \approx 10^{-7}\,\text{J/m}^3"
Passed,,1,1,0,,\frac{1}{r}\frac{\partial(rv_r)}{\partial r} + \frac{\partial v_z}{\partial z} = 0,"Eq(Derivative(v_{z}, z) + Derivative(r*v_{r}, r)/r, 0)","Eq(Derivative(v_{z}, z) + Derivative(r*v_{r}, r)/r, 0)",,1469,The Inward-Outward Cross,\frac{1}{r}\frac{\partial(rv_r)}{\partial r} + \frac{\partial v_z}{\partial z} = 0
Passed,,1,1,0,,P(r) = P_\infty - \frac{1}{2}\rho v(r)^2,"Eq(P(r), P_{oo} - rho*v(r)**2/2)","Eq(P(r), P_{oo} - rho*v(r)**2/2)",,1470,The Inward-Outward Cross,P(r) = P_\infty - \frac{1}{2}\rho v(r)^2
Passed,,1,1,0,,G_{\mu\nu} + \Lambda g_{\mu\nu} = 8\pi G T_{\mu\nu},"Eq(G_{mu*nu} + Lambda*g_{mu*nu}, 8*(pi*(G*T_{mu*nu})))","Eq(G_{mu*nu} + Lambda*g_{mu*nu}, 8*(pi*(G*T_{mu*nu})))",,1471,What Has Been Discovered,G_{\mu\nu} + \Lambda g_{\mu\nu} = 8\pi G T_{\mu\nu}
Passed,,1,1,0,,"V_T(x) = \lambda e^{-d(x,p)/u_T}","Eq(V_{T}(x), e**((-d(x, p))/u_{T})*lambda)","Eq(V_{T}(x), e**((-d(x, p))/u_{T})*lambda)",,1472,What Has Been Discovered,"V_T(x) = \lambda e^{-d(x,p)/u_T}"
Passed,,1,1,0,,\mathbf{Lab} \to \mathbf{Astro},mathbf*(L*(a*b)),mathbf*(L*(a*b)),,1473,The TZP as a Research Paper,\mathbf{Lab} \to \mathbf{Astro}
Passed,,1,1,0,,E_0 = \frac{1}{2}\hbar\omega,"Eq(E_{0}, (hbar*omega)/2)","Eq(E_{0}, (hbar*omega)/2)",,1474,Heat and Cold in a Vacuum: from Classical Thermodynamics to Quantum Fields,E_0 = \frac{1}{2}\hbar\omega
Passed,,1,1,0,,\exists! p \in \mathcal{L} : \lim_{\tau \to \infty} \gamma(\tau) = p,"Eq(((p*(in*(L*mathcal)))*factorial(exists))*Limit(gamma(tau), tau, oo, dir='-')**(-1), p)","Eq(((p*(in*(L*mathcal)))*factorial(exists))*Limit(gamma(tau), tau, oo, dir='-')**(-1), p)",,1475,TZP 00 / DAANSsphere / Azimuthal Source Map,\exists! p \in \mathcal{L} : \lim_{\tau \to \infty} \gamma(\tau) = p
Passed,,1,1,0,,\Psi_{\mathrm{matter}}=\mathcal{F}^{-1}[\mathcal{F}(\Psi_{\mathrm{noise}}) J_0(k\cdot e)],"Eq(Psi_{mathrm*(m*(a*(t*(t*(e*r)))))}, mathcal*((mathcal*(F*(Psi_{mathrm*(n*(o*(i*(e*s))))}*J_{0}(e*k))))/F))","Eq(Psi_{mathrm*(m*(a*(t*(t*(e*r)))))}, mathcal*((mathcal*(F*(Psi_{mathrm*(n*(o*(i*(e*s))))}*J_{0}(e*k))))/F))",,1476,Academic First Derivation Bridge Sidecar,"\Psi_{\mathrm{matter}}=\mathcal{F}^{-1}\!\left[\mathcal{F}(\Psi_{\mathrm{noise}})\,J_0(k\cdot e)\right]"
Passed,,1,1,0,,B)a_{ ext{tot}}= \frac{- abla p}{ ho} + \frac{q}{m}( extbackslash mathbf{E}+ extbackslash mathbf{v} imes extbackslash mathbf{B})atot=,B,B,,1477,Canonical Lineage Conflict Audit,B)a\_\{ ext\{tot\}\}= \frac\{- abla p\}\{ ho\} + \frac\{q\}\{m\}( extbackslash mathbf\{E\}+ extbackslash mathbf\{v\} imes extbackslash mathbf\{B\})atot=
Passed,,1,1,0,,"360^\circ \times 360^\circ = 129{,}600","Eq(360**circ*360**circ, 129)","Eq(360**circ*360**circ, 129)",,1478,Conversation Idea Timeline,"360^\circ \times 360^\circ = 129{,}600 \text{ distinct angular nodes}"
Passed,,1,1,0,,"360^\circ \times 360^\circ = 129{,}600","Eq(360**circ*360**circ, 129)","Eq(360**circ*360**circ, 129)",,1479,Conversation Lane Digest,"360^\circ \times 360^\circ = 129{,}600 \text{ distinct angular nodes}"
Passed,,1,1,0,,"\Delta f=|f_2-f_1|, \bar f=\frac{f_1+f_2}{2}","Eq(Delta*f, Abs(-f_{1} + f_{2}))","Eq(Delta*f, Abs(-f_{1} + f_{2}))",,1480,EID Source Alignment Review Batch,"\displaystyle \Delta f=|f_2-f_1|,\qquad \bar f=\frac{f_1+f_2}{2}"
Passed,,1,1,0,,10^6^{0.318} \approx 10^{1.9} \approx 80,(approx*(10**1.9*(approx*80)))*(10**6)**0.318,(approx*(10**1.9*(approx*80)))*(10**6)**0.318,,1481,EID Source Alignment Review Batch,10^6^{0.318} \\approx 10^{1.9} \\approx 80
Passed,,1,1,0,,"K(_\Omega) \= Max\[I(A:B) \- Min\[I(A:E), I(B:E)",K,K,,1482,EID Source Alignment Review Batch,"K(\_Ω) \= Max\[I(A:B) \- Min\[I(A:E), I(B:E)"
Passed,,1,1,0,,\rho_{\mathrm{bio}}=\mathcal{E}(\rho_{\mathrm{med}}),"Eq(rho_{mathrm*(b*(i*o))}, mathcal*(E*rho_{mathrm*(m*(d*e))}))","Eq(rho_{mathrm*(b*(i*o))}, mathcal*(E*rho_{mathrm*(m*(d*e))}))",,1483,First Exact Alignment Sidecar - Elasser and DAANS Entrainment,\displaystyle \rho_{\mathrm{bio}}=\mathcal{E}(\rho_{\mathrm{med}})
Passed,,1,1,0,,"u_4(r)\propto\frac{J_1(k r)}{k r}, \mathsf{P}_{4\to2}:\mathcal{L}_4squigarrow\mathcal{L}_2, \delta\phi_{\mathrm{proj}}(r,t)=\varepsilon J_0(k r)\cos(\omega t)",(propto*(J_{1}(k*r)/((k*r))))*u_{4}(r),(propto*(J_{1}(k*r)/((k*r))))*u_{4}(r),,1484,ID0229 Controlled Clean Excerpt Draft,"u_4(r)\propto\frac{J_1(k r)}{k r},\qquad \mathsf{P}_{4\to2}:\mathcal{L}_4\rightsquigarrow\mathcal{L}_2,\qquad \delta\phi_{\mathrm{proj}}(r,t)=\varepsilon J_0(k r)\cos(\omega t)"
Passed,,1,1,0,,F{]}CS = extbackslash t\frac{1}{4 extbackslash pi}\int_{\Sigma} extbackslash operatorname{Tr}{[}F extbackslash wedge F{]}CS=4,F,F,,1485,Independent Source Candidate Search,F{]}CS = extbackslash tfrac\{1\}\{4 extbackslash pi\}\int\_\{\Sigma\} extbackslash operatorname\{Tr\}{[}F extbackslash wedge F{]}CS=4
Passed,,1,1,0,,"eE) dV extbackslash dot{L} = \int extbackslash mathbf{r} imes( extbackslash mathbf{J} imes extbackslash mathbf{B} + ho_e extbackslash mathbf{E}) extbackslash, ext{d}VL˙=",E*e,E*e,,1486,Independent Source Candidate Search,"eE) dV extbackslash dot\{L\} = \int extbackslash mathbf\{r\} imes( extbackslash mathbf\{J\} imes extbackslash mathbf\{B\} + ho\_e extbackslash mathbf\{E\}) extbackslash, ext\{d\}VL˙="
Passed,,1,1,0,,K_{\mathrm{NL}},K_{mathrm*(L*N)},K_{mathrm*(L*N)},,1487,OO-TZP-00 Visual Provenance Packet,K_{\mathrm{NL}}
Passed,,1,1,0,,\mathcal{O}_{\mathrm{id0701}},O*mathcal,O*mathcal,,1488,Source Universe Gap Review Packet,\mathcal{O}_{\mathrm{id0701}}
Passed,,1,1,0,,K_{\mathrm{NL}},K_{mathrm*(L*N)},K_{mathrm*(L*N)},,1489,Trawin Held Evidence Retrieval Queue,K_{\mathrm{NL}}
Passed,,1,1,0,,\AlphaT = \frac{dt^{\prime}}{dt},"Eq(AlphaT, Derivative(t**prime, t))",,,1490,Trawin Held Operator Candidate Draft,\AlphaT = \frac{dt'}{dt}
Passed,,1,1,0,,K_{\mathrm{NL}},K_{mathrm*(L*N)},K_{mathrm*(L*N)},,1491,Trawin Held Source Signal Preview,K_{\mathrm{NL}}
Passed,,1,1,0,,\lim_{\tau\to\infty}\gamma(\tau)=p,"Eq(Limit(gamma(tau), tau, oo, dir='-'), p)","Eq(Limit(gamma(tau), tau, oo, dir='-'), p)",,1492,Contextus Canonicus: TZP 00 Draft,\lim_{\tau\to\infty}\gamma(\tau)=p
Passed,,1,1,0,,K_{\mathrm{NL}},K_{mathrm*(L*N)},K_{mathrm*(L*N)},,1493,Registry Visual ID Review Queue,K_{\mathrm{NL}}
Passed,,1,1,0,,K_{\mathrm{NL}},K_{mathrm*(L*N)},K_{mathrm*(L*N)},,1494,Visual / Glyph Review Tranche,K_{\mathrm{NL}}
Passed,,1,1,0,,\mathcal{M}_{\mathrm{cognitive}},M*mathcal,M*mathcal,,1495,EID_0050 Quantum Manifold Source,\\mathcal{M}_{\text{cognitive}}
Passed,,1,1,0,,"r_{\mathrm{sync}} \sim (\frac{GM}{\omega \chi})^{1/p}, \",r_{mathrm*(s*(y*(c*n)))}*sim((G*M)/((chi*omega)))**(1/p),r_{mathrm*(s*(y*(c*n)))}*sim((G*M)/((chi*omega)))**(1/p),,1496,EID_0060 Quantum Manifold Source,"r_{\text{sync}} \\sim \\Big(\\frac{GM}{\\omega\\, \\chi}\\Big)^{1/p}\\!, \"
Passed,,1,1,0,,\Phi_{\oplus} \sim 4\times 10^{22} \Phi_{0}. \,(10**22*Phi_{0})*(Phi_{oplus}*(sim*4)),(10**22*Phi_{0})*(Phi_{oplus}*(sim*4)),,1497,EID_0062 Quantum Manifold Source,"\\Phi_{\\oplus} \\sim 4\times 10^{22}\\,\\Phi_{0}. \"
Passed,,1,1,0,,\mathcal{M}_\Lambda,M*mathcal,M*mathcal,,1498,EID_0122 Metric Geometry Source,\\mathcal{M}_\\Lambda
Passed,,1,1,0,,\mathcal{C}_{\mathrm{Az}},C*mathcal,C*mathcal,,1499,EID_0135 Equation Source,\\mathcal{C}_{\\mathrm{Az}}
Passed,,1,1,0,,\mathcal{M}_\Lambda,M*mathcal,M*mathcal,,1500,EID_0140 Hamiltonian Operator Source,\\mathcal{M}_\\Lambda
Passed,,1,1,0,,"\ddot{\mathbf r} = -\nabla\Phi(\mathbf r,t). \","Eq(ddot*(mathbf*r), -nabla*Phi(mathbf*r, t))",,,1501,EID_0183 Equation Source,"\\ddot{\\mathbf r} = -\nabla\\Phi(\\mathbf r,t). \"
Passed,,1,1,0,,"\Phi_{\mathrm{acoustic}} = c_s^2 \ln(\rho), \","Eq(Phi_{mathrm*(a*(c*(o*(u*(s*(t*(c*i)))))))}, c_{s}**2*log(rho, E))","Eq(Phi_{mathrm*(a*(c*(o*(u*(s*(t*(c*i)))))))}, c_{s}**2*log(rho, E))",,1502,EID_0216 Topological Geometry Source,"\\Phi_{\\mathrm{acoustic}} = c_s^2 \\ln(\\rho), \"
Passed,,1,1,0,,\rho_{\rm ZPE}=\frac{\hbar\omega_c}{2}. \,"Eq(rho_{rm*(Z*(E*P))}, (hbar*omega_{c})/2)","Eq(rho_{rm*(Z*(E*P))}, (hbar*omega_{c})/2)",,1503,EID_0249 Helicity Coupling Source,\\rho_{\\rm ZPE}=\\frac{\\hbar\\omega_c}{2}. \
Passed,,1,1,0,,"\r \widehat{H}_{\mathrm{cym}}\r =\r \int \rho(r,t) \r J_{n}(k r) e^{\mathrm{i} (n\phi - \omega t)} \r \mathrm{d}^{3}r,\r \",r*(H*widehat),r*(H*widehat),,1504,EID_0253 Bessel Resonance Source,"\r \\widehat{H}_{\\mathrm{cym}}\r =\r \\int \\rho(r,t)\\,\r J_{n}(k r)\\, e^{\\mathrm{i} (n\\phi - \\omega t)}\\,\r \\mathrm{d}^{3}r,\r \"
Passed,,1,1,0,,\textbf{acoustic topology} = \textbf{magnetic topology} = \textbf{harmonic topology}. \,False,False,,1505,EID_0279 Magnetic Field Source,\textbf{acoustic topology} = \textbf{magnetic topology} = \textbf{harmonic topology}. \
Passed,,1,1,0,,v_A = \frac{B}{\sqrt{\mu_0 \rho}},"Eq(v_{A}, B/(sqrt(mu_{0}*rho)))","Eq(v_{A}, B/(sqrt(mu_{0}*rho)))",,1506,EID_0314 Magnetic Field Source,v_A = \\frac{B}{\\sqrt{\\mu_0 \\rho}}
Passed,,1,1,0,,"\widehat{H}_{\rm tunnel} =-\frac{\hbar^2}{2m_{\rm eff}}\nabla^2 +V_{\rm barrier}(r, \theta, \phi). \",H*widehat,H*widehat,,1507,EID_0347 Cymatic Field Source,"\\widehat{H}_{\\rm tunnel} =-\\frac{\\hbar^2}{2m_{\\rm eff}}\nabla^2 +V\\_{\\rm barrier}\\big(r, \theta, \\phi\\big). \"
Passed,,1,1,0,,\omega_{gyro} = 10^4,"Eq(omega_{g*(y*(o*r))}, 10**4)","Eq(omega_{g*(y*(o*r))}, 10**4)",,1508,EID_0406 Helicity Coupling Source,\\omega_{gyro} = 10^4
Passed,,1,1,0,,\mathcal{H}_{ER},H*mathcal,H*mathcal,,1509,EID_0472 Hamiltonian Operator Source,\\mathcal{H}_{ER}
Passed,,1,1,0,,\mathcal{H}_{ER},H*mathcal,H*mathcal,,1510,EID_0522 Hamiltonian Operator Source,\\mathcal{H}_{ER}
Passed,,1,1,0,,"for right/energy): [L11] \ [L12] \label{eq:TZP-operator} [L13] \hat{\mathcal{T}}{TZP} ;=; \Delta(\omega_L - \omega_R);\hat{\mathcal{Q}}{ent};\hat{\mathcal{I}}{ex} ;\hat{\Pi}{\rm TZP}~, [L14] \ [L15] where",(f*(o*(r*(r*(i*(g*(h*t)))))))/((e*(n*(e*(r*(g*y)))))),oo*sign(f*h*i*o*r/(e**2*n*y)),,1511,EID_0526 Vacuum Field Source,"for right/energy): [L11] \\begin{equation} [L12] \\label{eq:TZP-operator} [L13] \\hat{\\mathcal{T}}{TZP} ;=; \\Delta(\\omega_L - \\omega_R);\\hat{\\mathcal{Q}}{ent};\\hat{\\mathcal{I}}{ex} ;\\hat{\\Pi}{\\rm TZP}~, [L14] \\end{equation} [L15] where"
Passed,,1,1,0,,"\r \frac{\partial \rho}{\partial t}\r =\r - \frac{\mathrm{i}}{\hbar}\r [\r \widehat{H}_{\mathrm{Trawin}}, \rho\r ]\r +\r \sum_{k} \gamma_{k}\r (\r L_{k} \rho L_{k}^{\dagger}\r -\r \frac{1}{2}\r {\r L_{k}^{\dagger} L_{k}, \rho\r }\r ),\r \","Eq(r*(r*Derivative(rho, t)), -r*(i*mathrm)/hbar + r)",,,1512,EID_0551 Topological Geometry Source,"\r \\frac{\\partial \\rho}{\\partial t}\r =\r - \\frac{\\mathrm{i}}{\\hbar}\r \\bigl[\r \\widehat{H}_{\\mathrm{Trawin}}, \\rho\r \\bigr]\r +\r \\sum_{k} \\gamma_{k}\r \\left(\r L_{k} \\rho L_{k}^{\\dagger}\r -\r \\frac{1}{2}\r \\bigl\\{\r L_{k}^{\\dagger} L_{k}, \\rho\r \\bigr\\}\r \\right),\r \"
Passed,,1,1,0,,\hat\lambda = -\sqrt{64/27},"Eq(hat*lambda, -sqrt(64/27))","Eq(hat*lambda, -sqrt(64/27))",,1513,EID_0850 Quantum Manifold Source,\\hat\\lambda = -\\sqrt{64/27}
Passed,,2,2,0,,"\mathcal{FTR}_\theta^\phi[\mathcal{DAANS}_{f_1, f_2}] \ || \Omega_{\mathrm{local}}^{(n)} \subset \mathbb{R}_{\mathrm{phase}}^2 \",mathcal*(F*(R*T)) || Omega_{mathrm*(l*(o*(c*(a*l))))}**n*(subset*(R*mathbb)),mathcal*(F*(R*T)) || Omega_{mathrm*(l*(o*(c*(a*l))))}**n*(subset*(R*mathbb)),,1514,EID_0881 DAANSsphere Source,"\\mathcal{FTR}_\theta^\\phi[\\mathcal{DAANS}_{f_1, f_2}] \\Rightarrow \\Omega_{\text{local}}^{(n)} \\subset \\mathbb{R}_{\text{phase}}^2 \"
Passed,,1,1,0,,\textbf{acoustic topology} = \textbf{magnetic topology} = \textbf{harmonic topology}. \,False,False,,1515,EID_0902 Equation Source,\textbf{acoustic topology} = \textbf{magnetic topology} = \textbf{harmonic topology}. \
Passed,,1,1,0,,N(\lambda) \sim C_4 |\Omega| \lambda^{2} \mp C_D \mathcal{M}_D(\partial\Omega) \lambda^{D/2} + \cdots \,(sim*(C_{4}*((lambda**2*(mp*(C_{D}*(M*mathcal))))*Abs(Omega))))*N(lambda),(sim*(C_{4}*((lambda**2*(mp*(C_{D}*(M*mathcal))))*Abs(Omega))))*N(lambda),,1516,EID_0905 Equation Source,"N(\\lambda)\\;\\sim\\; C_4\\,|\\Omega|\\,\\lambda^{2}\\;\\mp\\;C_D\\,\\mathcal{M}_D(\\partial\\Omega)\\,\\lambda^{D/2}\\;+\\;\\cdots \"
Passed,,1,1,0,,\mathcal{H}_{ER},H*mathcal,H*mathcal,,1517,EID_0963 Hamiltonian Operator Source,\\mathcal{H}_{ER}
Passed,,1,1,0,,"\gamma(t)=R_{\hat z}(2\pi t), t\in[0,1]. \","Eq(gamma(t), R_{hat*z}(2*(pi*t)))",,,1518,EID_0965 Equation Source,"\\gamma(t)=R_{\\hat z}(2\\pi t),\\quad t\\in[0,1]. \"
Passed,,1,1,0,,"K =\r 1.185,|\omega_1-\omega_2|","Eq(K, r*1.185)","Eq(K, r*1.185)",,1519,EID_0974 Vacuum Field Source,"K =\r 1.185,|\\omega_1-\\omega_2|"
Passed,,1,1,0,,"\r \widehat{H}_{\mathrm{cym}}\r =\r \int \rho(r,t) \r J_{n}(k r) e^{\mathrm{i} (n\phi - \omega t)} \r \mathrm{d}^{3}r,\r \",r*(H*widehat),r*(H*widehat),,1520,EID_0976 Bessel Resonance Source,"\r \\widehat{H}_{\\mathrm{cym}}\r =\r \\int \\rho(r,t)\\,\r J_{n}(k r)\\, e^{\\mathrm{i} (n\\phi - \\omega t)}\\,\r \\mathrm{d}^{3}r,\r \"
Passed,,1,1,0,,\omega = -x_2 dx_1 + x_1 dx_2 - x_4 dx_3 + x_3 dx_4,"Eq(omega, -dx*x_{2})","Eq(omega, -dx*x_{2})",,1521,EID_1003 Magnetic Field Source,\\omega = -x_2 dx_1 + x_1 dx_2 - x_4 dx_3 + x_3 dx_4
Passed,,1,1,0,,R(t) = | \frac{1}{N}\sum_{i=1}^N e^{i\theta_i(t)} | . \ag{9} \,"Eq(R(t), Abs(Sum(e**(i*theta_{i}(t)), (i, 1, N))/N))",,,1522,EID_1005 Equation Source,"R(t) = \\left| \\frac{1}{N}\\sum_{i=1}^N e^{i\theta_i(t)} \\right|\\,. \ag{9} \"
Passed,,1,1,0,,\boldsymbol{\Omega} = \omega_{\rm gyro} \hat{\mathbf{z}},"Eq(Omega*boldsymbol, omega_{rm*(g*(y*(o*r)))}*(hat*(mathbf*z)))","Eq(Omega*boldsymbol, omega_{rm*(g*(y*(o*r)))}*(hat*(mathbf*z)))",,1523,EID_1007 Wave Dynamics Source,"\\boldsymbol{\\Omega} = \\omega_{\\rm gyro}\\,\\hat{\\mathbf{z}}"
Passed,,1,1,0,,"70K Impact: \ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f (foundational) EXPERIMENT 2: Helicity Conservation (TRL 4 \u2192 6) Why: Validates topological protection What: Measure H_M over time, show dH/dt = 0 When: 12 months Cost: +",((((70*(K*(I*(m*(p*(a*(c*t)))))))/((ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*((E*(X*(P*(E*(R*(I*(M*(E*(N*(T*2))))))))))*f(f*(o*(u*(n*(da*(t*(i*(o*(n*(a*l))))))))))))))))))))))))))))))))))))))))))/((H*(e*(l*(i*(c*(i*(t*(y*(C*(o*(n*(s*(e*(r*(v*(a*(t*(i*(o*((W*(h*y))*n(T*(R*(L*(4*(u*21926)))))))))))))))))))))))))))/((V*(a*(l*(i*(da*(t*(e*(s*(t*(o*(p*(o*(l*(o*(g*(i*(c*(a*(l*(p*(r*(o*(t*(e*(c*(t*(i*(o*(n*(W*(h*(a*t))))))))))))))))))))))... <truncated 580 chars>,Limit(((((70*(K*(I*(m*(p*(a*(c*t)))))))/((ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*(f*(ud*(83*(c*(udf*(1*((E*(X*(P*(E*(R*(I*(M*(E*(N*(T*2))))))))))*f(f*(o*(u*(n*(da*(t*(i*(o*(n*(a*l))))))))))))))))))))))))))))))))))))))))))/((H*(e*(l*(i*(c*(i*(t*(y*(C*(o*(n*(s*(e*(r*(v*(a*(t*(i*(o*((W*(h*y))*n(T*(R*(L*(4*(u*21926)))))))))))))))))))))))))))/((V*(a*(l*(i*(da*(t*(e*(s*(t*(o*(p*(o*(l*(o*(g*(i*(c*(a*(l*(p*(r*(o*(t*(e*(c*(t*(i*(o*(n*(W*(h*(a*t))))))))))))))))... <truncated 603 chars>,,1524,EID_1011 Quantum Manifold Source,"70K Impact: \ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f (foundational) EXPERIMENT 2: Helicity Conservation (TRL 4 \u2192 6) Why: Validates topological protection What: Measure H_M over time, show dH/dt = 0 When: 12 months Cost: +"
